DIA,MES,Anio,COD007,NOMBRE,PROV,CANTON,DISTRITO ,APODERADO,CEDULA,TERMINAL
13,10,15,65298155,BAC FLOTA ESTACION FLORENCIA,ALAJUELA,"300 S,ESC.FLORENCIA,SN.CARLOS","SAN CARLOS, ALAJUELA.",CORP DE GASOLINERAS DEL N     ,3101055205,BACF0744
13,10,15,65580047,BAC FLOTA TRES RIOS,CARTAGO,"CONT.CTRO COM TRES RIOS,CARTAG",CARTAGO.,SERVICENTRO TRES RIOS S A     ,3101250726,BACF0745
13,10,15,65580047,BAC FLOTA TRES RIOS,CARTAGO,"CONT.CTRO COM TRES RIOS,CARTAG",CARTAGO.,SERVICENTRO TRES RIOS S A     ,3101250726,BACF0746
13,10,15,65580047,BAC FLOTA TRES RIOS,CARTAGO,"CONT.CTRO COM TRES RIOS,CARTAG",CARTAGO.,SERVICENTRO TRES RIOS S A     ,3101250726,BACF0747
13,10,15,65580047,BAC FLOTA TRES RIOS,CARTAGO,"CONT.CTRO COM TRES RIOS,CARTAG",CARTAGO.,SERVICENTRO TRES RIOS S A     ,3101250726,BACF0748
13,10,15,65580047,BAC FLOTA TRES RIOS,CARTAGO,"CONT.CTRO COM TRES RIOS,CARTAG",CARTAGO.,SERVICENTRO TRES RIOS S A     ,3101250726,BACF0749
13,10,15,65580047,BAC FLOTA TRES RIOS,CARTAGO,"CONT.CTRO COM TRES RIOS,CARTAG",CARTAGO.,SERVICENTRO TRES RIOS S A     ,3101250726,BACF0750
13,10,15,65580047,BAC FLOTA TRES RIOS,CARTAGO,"CONT.CTRO COM TRES RIOS,CARTAG",CARTAGO.,SERVICENTRO TRES RIOS S A     ,3101250726,BACF0751
13,10,15,65580047,BAC FLOTA TRES RIOS,CARTAGO,"CONT.CTRO COM TRES RIOS,CARTAG",CARTAGO.,SERVICENTRO TRES RIOS S A     ,3101250726,BACF0752
13,10,15,65580047,BAC FLOTA TRES RIOS,CARTAGO,"CONT.CTRO COM TRES RIOS,CARTAG",CARTAGO.,SERVICENTRO TRES RIOS S A     ,3101250726,BACF0754
13,10,15,65580047,BAC FLOTA TRES RIOS,CARTAGO,"CONT.CTRO COM TRES RIOS,CARTAG",CARTAGO.,SERVICENTRO TRES RIOS S A     ,3101250726,BACF0753
13,10,15,65580047,BAC FLOTA TRES RIOS,CARTAGO,"CONT.CTRO COM TRES RIOS,CARTAG",CARTAGO.,SERVICENTRO TRES RIOS S A     ,3101250726,BACF0755
13,10,15,65580047,BAC FLOTA TRES RIOS,CARTAGO,"CONT.CTRO COM TRES RIOS,CARTAG",CARTAGO.,SERVICENTRO TRES RIOS S A     ,3101250726,BACF0756
13,10,15,65580047,BAC FLOTA TRES RIOS,CARTAGO,"CONT.CTRO COM TRES RIOS,CARTAG",CARTAGO.,SERVICENTRO TRES RIOS S A     ,3101250726,BACF0757
13,10,15,65580047,BAC FLOTA TRES RIOS,CARTAGO,"CONT.CTRO COM TRES RIOS,CARTAG",CARTAGO.,SERVICENTRO TRES RIOS S A     ,3101250726,BACF0758
13,10,15,65580047,BAC FLOTA TRES RIOS,CARTAGO,"CONT.CTRO COM TRES RIOS,CARTAG",CARTAGO.,SERVICENTRO TRES RIOS S A     ,3101250726,BACF0759
13,10,15,65580047,BAC FLOTA TRES RIOS,CARTAGO,"CONT.CTRO COM TRES RIOS,CARTAG",CARTAGO.,SERVICENTRO TRES RIOS S A     ,3101250726,BACF0760
13,10,15,66133028,BAC FLOTA INVERSIONES FERSOL,SAN JOSE,"COST.MCDONALDS,SN.ISIDRO P.ZEL","SAN ISIDRO, PEREZ ZELEDON,SAN",INVERSIONES FERSOL DEL SUR    ,3101177241,BACF1343
13,10,15,66133028,BAC FLOTA INVERSIONES FERSOL,SAN JOSE,"COST.MCDONALDS,SN.ISIDRO P.ZEL","SAN ISIDRO, PEREZ ZELEDON,SAN",INVERSIONES FERSOL DEL SUR    ,3101177241,BACF0870
13,10,15,66133028,BAC FLOTA INVERSIONES FERSOL,SAN JOSE,"COST.MCDONALDS,SN.ISIDRO P.ZEL","SAN ISIDRO, PEREZ ZELEDON,SAN",INVERSIONES FERSOL DEL SUR    ,3101177241,BACF0871
13,10,15,66133028,BAC FLOTA INVERSIONES FERSOL,SAN JOSE,"COST.MCDONALDS,SN.ISIDRO P.ZEL","SAN ISIDRO, PEREZ ZELEDON,SAN",INVERSIONES FERSOL DEL SUR    ,3101177241,BACF0872
13,10,15,66133028,BAC FLOTA INVERSIONES FERSOL,SAN JOSE,"COST.MCDONALDS,SN.ISIDRO P.ZEL","SAN ISIDRO, PEREZ ZELEDON,SAN",INVERSIONES FERSOL DEL SUR    ,3101177241,BACF0873
13,10,15,66133028,BAC FLOTA INVERSIONES FERSOL,SAN JOSE,"COST.MCDONALDS,SN.ISIDRO P.ZEL","SAN ISIDRO, PEREZ ZELEDON,SAN",INVERSIONES FERSOL DEL SUR    ,3101177241,BACF1005
13,10,15,66430111,BAC FLOTA LA COSTA,PUNTARENAS,"800 S, CARRET.CIUD.CORTES, PUN",,SERVICENTRO LA PALMA S.A.     ,3101281499,BACF0761
13,10,15,66430111,BAC FLOTA LA COSTA,PUNTARENAS,"800 S, CARRET.CIUD.CORTES, PUN",,SERVICENTRO LA PALMA S.A.     ,3101281499,BACF0762
13,10,15,66430111,BAC FLOTA LA COSTA,PUNTARENAS,"800 S, CARRET.CIUD.CORTES, PUN",,SERVICENTRO LA PALMA S.A.     ,3101281499,BACF0983
13,10,15,66430120,BAC FLOTA SERVICENTRO CHACARIT,PUNTARENAS,"ENTRAD.PUERTO JIMENEZ,CHACARIT","PIEDRAS BLANCAS,OSA,PUNTARENAS",SERVICENTRO LA PALMA S.A.     ,3101281499,BACF0763
13,10,15,66430120,BAC FLOTA SERVICENTRO CHACARIT,PUNTARENAS,"ENTRAD.PUERTO JIMENEZ,CHACARIT","PIEDRAS BLANCAS,OSA,PUNTARENAS",SERVICENTRO LA PALMA S.A.     ,3101281499,BACF0764
13,10,15,66430120,BAC FLOTA SERVICENTRO CHACARIT,PUNTARENAS,"ENTRAD.PUERTO JIMENEZ,CHACARIT","PIEDRAS BLANCAS,OSA,PUNTARENAS",SERVICENTRO LA PALMA S.A.     ,3101281499,BACF0765
13,10,15,66430120,BAC FLOTA SERVICENTRO CHACARIT,PUNTARENAS,"ENTRAD.PUERTO JIMENEZ,CHACARIT","PIEDRAS BLANCAS,OSA,PUNTARENAS",SERVICENTRO LA PALMA S.A.     ,3101281499,BACF0942
13,10,15,66430138,BAC FLOTA GOLFITO,PUNTARENAS,"FTE.PUEBLO CIVIL, GOLFITO, PUN",PUNTARENAS.,SERVICENTRO LA PALMA S.A.     ,3101281499,BACF1213
13,10,15,66533646,BAC FLOTA DELTA PIRRO,HEREDIA,300 MTS SUR U.N.A. HEREDIA,300 MTS SUR U.N.A. HEREDIA,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0523
13,10,15,66533646,BAC FLOTA DELTA PIRRO,HEREDIA,300 MTS SUR U.N.A. HEREDIA,300 MTS SUR U.N.A. HEREDIA,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0524
13,10,15,66533646,BAC FLOTA DELTA PIRRO,HEREDIA,300 MTS SUR U.N.A. HEREDIA,300 MTS SUR U.N.A. HEREDIA,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0525
13,10,15,66533646,BAC FLOTA DELTA PIRRO,HEREDIA,300 MTS SUR U.N.A. HEREDIA,300 MTS SUR U.N.A. HEREDIA,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0526
13,10,15,66533646,BAC FLOTA DELTA PIRRO,HEREDIA,300 MTS SUR U.N.A. HEREDIA,300 MTS SUR U.N.A. HEREDIA,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0527
13,10,15,66533646,BAC FLOTA DELTA PIRRO,HEREDIA,300 MTS SUR U.N.A. HEREDIA,300 MTS SUR U.N.A. HEREDIA,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0528
13,10,15,66533654,BAC FLOTA DELTA LA URUCA,SAN JOSE,"DIAGONAL FUERZA Y LUZ,URUCA,SJ","BOMBA CRUCE,BARRIO MEXICO Y",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0204
13,10,15,66533654,BAC FLOTA DELTA LA URUCA,SAN JOSE,"DIAGONAL FUERZA Y LUZ,URUCA,SJ","BOMBA CRUCE,BARRIO MEXICO Y",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0205
13,10,15,66533654,BAC FLOTA DELTA LA URUCA,SAN JOSE,"DIAGONAL FUERZA Y LUZ,URUCA,SJ","BOMBA CRUCE,BARRIO MEXICO Y",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0206
13,10,15,66533654,BAC FLOTA DELTA LA URUCA,SAN JOSE,"DIAGONAL FUERZA Y LUZ,URUCA,SJ","BOMBA CRUCE,BARRIO MEXICO Y",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0207
13,10,15,66533654,BAC FLOTA DELTA LA URUCA,SAN JOSE,"DIAGONAL FUERZA Y LUZ,URUCA,SJ","BOMBA CRUCE,BARRIO MEXICO Y",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0208
13,10,15,66533654,BAC FLOTA DELTA LA URUCA,SAN JOSE,"DIAGONAL FUERZA Y LUZ,URUCA,SJ","BOMBA CRUCE,BARRIO MEXICO Y",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0859
13,10,15,66533654,BAC FLOTA DELTA LA URUCA,SAN JOSE,"DIAGONAL FUERZA Y LUZ,URUCA,SJ","BOMBA CRUCE,BARRIO MEXICO Y",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0860
13,10,15,66533662,BAC FLOTA DELTA AVENIDA 10,SAN JOSE,FTE PALAC  MUNIC AVEN 10 SN J,SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1287
13,10,15,66533662,BAC FLOTA DELTA AVENIDA 10,SAN JOSE,FTE PALAC  MUNIC AVEN 10 SN J,SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0885
13,10,15,66533662,BAC FLOTA DELTA AVENIDA 10,SAN JOSE,FTE PALAC  MUNIC AVEN 10 SN J,SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0886
13,10,15,66533662,BAC FLOTA DELTA AVENIDA 10,SAN JOSE,FTE PALAC  MUNIC AVEN 10 SN J,SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1028
13,10,15,66533670,BAC FLOTA DELTA EL ALTO,SAN JOSE,"ALTO,GUADALUPE,400 E,COLEGIO,",SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1310
13,10,15,66533670,BAC FLOTA DELTA EL ALTO,SAN JOSE,"ALTO,GUADALUPE,400 E,COLEGIO,",SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0574
13,10,15,66533670,BAC FLOTA DELTA EL ALTO,SAN JOSE,"ALTO,GUADALUPE,400 E,COLEGIO,",SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0575
13,10,15,66533670,BAC FLOTA DELTA EL ALTO,SAN JOSE,"ALTO,GUADALUPE,400 E,COLEGIO,",SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0576
13,10,15,66533670,BAC FLOTA DELTA EL ALTO,SAN JOSE,"ALTO,GUADALUPE,400 E,COLEGIO,",SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1033
14,10,15,66533689,BAC FLOTA DELTA GRECIA,ALAJUELA,500 ANTES RADIAL ARNOLDO KOOPE,"R,ENTRADA GRECIA,ALAJUELA",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0944
14,10,15,66533689,BAC FLOTA DELTA GRECIA,ALAJUELA,500 ANTES RADIAL ARNOLDO KOOPE,"R,ENTRADA GRECIA,ALAJUELA",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0878
14,10,15,66533689,BAC FLOTA DELTA GRECIA,ALAJUELA,500 ANTES RADIAL ARNOLDO KOOPE,"R,ENTRADA GRECIA,ALAJUELA",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0879
14,10,15,66533697,BAC FLOTA DELTA SANTO DOMINGO,HEREDIA,"100 NORTE,CEMENTERIO,SANTO DOM",SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0544
14,10,15,66533697,BAC FLOTA DELTA SANTO DOMINGO,HEREDIA,"100 NORTE,CEMENTERIO,SANTO DOM",SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0545
14,10,15,66533697,BAC FLOTA DELTA SANTO DOMINGO,HEREDIA,"100 NORTE,CEMENTERIO,SANTO DOM",SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0546
14,10,15,66533697,BAC FLOTA DELTA SANTO DOMINGO,HEREDIA,"100 NORTE,CEMENTERIO,SANTO DOM",SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0547
14,10,15,66533697,BAC FLOTA DELTA SANTO DOMINGO,HEREDIA,"100 NORTE,CEMENTERIO,SANTO DOM",SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0548
14,10,15,66533700,BAC FLOTA DELTA PUNTARENAS,PUNTARENAS,"CONTIGUO HOTEL COYUGA,PUNTAREN","SAN FCO,PUNTARENAS.",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0952
14,10,15,66533700,BAC FLOTA DELTA PUNTARENAS,PUNTARENAS,"CONTIGUO HOTEL COYUGA,PUNTAREN","SAN FCO,PUNTARENAS.",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0549
14,10,15,66533700,BAC FLOTA DELTA PUNTARENAS,PUNTARENAS,"CONTIGUO HOTEL COYUGA,PUNTAREN","SAN FCO,PUNTARENAS.",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0953
14,10,15,66533719,BAC FLOTA DELTA VASCONIA,SAN JOSE,"50 S,PIPIOLO,PLAZA GONZALEZ,SJ",SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0550
14,10,15,66533719,BAC FLOTA DELTA VASCONIA,SAN JOSE,"50 S,PIPIOLO,PLAZA GONZALEZ,SJ",SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1038
14,10,15,66533727,BAC FLOTA DELTA ALAJUELA,HEREDIA,"FTE PERIFERICOS,ALAJUELA",,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0551
14,10,15,66533727,BAC FLOTA DELTA ALAJUELA,HEREDIA,"FTE PERIFERICOS,ALAJUELA",,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0552
14,10,15,66533727,BAC FLOTA DELTA ALAJUELA,HEREDIA,"FTE PERIFERICOS,ALAJUELA",,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0553
14,10,15,66533727,BAC FLOTA DELTA ALAJUELA,HEREDIA,"FTE PERIFERICOS,ALAJUELA",,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0554
14,10,15,66533727,BAC FLOTA DELTA ALAJUELA,HEREDIA,"FTE PERIFERICOS,ALAJUELA",,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1043
14,10,15,66533727,BAC FLOTA DELTA ALAJUELA,HEREDIA,"FTE PERIFERICOS,ALAJUELA",,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1061
14,10,15,66533735,BAC FLOTA DELTA MOIN,LIMON,"FTE PLANTEL RECOPE,LIMON",,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0555
14,10,15,66533735,BAC FLOTA DELTA MOIN,LIMON,"FTE PLANTEL RECOPE,LIMON",,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0556
14,10,15,66533735,BAC FLOTA DELTA MOIN,LIMON,"FTE PLANTEL RECOPE,LIMON",,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0557
14,10,15,66533735,BAC FLOTA DELTA MOIN,LIMON,"FTE PLANTEL RECOPE,LIMON",,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0558
14,10,15,66533735,BAC FLOTA DELTA MOIN,LIMON,"FTE PLANTEL RECOPE,LIMON",,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0559
14,10,15,66533735,BAC FLOTA DELTA MOIN,LIMON,"FTE PLANTEL RECOPE,LIMON",,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1042
14,10,15,66533743,BAC FLOTA DELTA CIUDAD QUESADA,HEREDIA,"1KM E,IGLES CATOLICA,SN CARLOS", ALAJUELA,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1446
14,10,15,66533743,BAC FLOTA DELTA CIUDAD QUESADA,HEREDIA,"1KM E,IGLES CATOLICA,SN CARLOS", ALAJUELA,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0297
14,10,15,66533743,BAC FLOTA DELTA CIUDAD QUESADA,HEREDIA,"1KM E,IGLES CATOLICA,SN CARLOS", ALAJUELA,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0298
14,10,15,66533743,BAC FLOTA DELTA CIUDAD QUESADA,HEREDIA,"1KM E,IGLES CATOLICA,SN CARLOS", ALAJUELA,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0299
14,10,15,66533743,BAC FLOTA DELTA CIUDAD QUESADA,HEREDIA,"1KM E,IGLES CATOLICA,SN CARLOS", ALAJUELA,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1020
14,10,15,66533751,BAC FLOTA DELTA MORAVIA,SAN JOSE,"100 E,MUNICIPALIDAD MORAVIA,SJ",SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1470
14,10,15,66533751,BAC FLOTA DELTA MORAVIA,SAN JOSE,"100 E,MUNICIPALIDAD MORAVIA,SJ",SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1471
14,10,15,66533751,BAC FLOTA DELTA MORAVIA,SAN JOSE,"100 E,MUNICIPALIDAD MORAVIA,SJ",SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1475
14,10,15,66533751,BAC FLOTA DELTA MORAVIA,SAN JOSE,"100 E,MUNICIPALIDAD MORAVIA,SJ",SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0560
14,10,15,66533751,BAC FLOTA DELTA MORAVIA,SAN JOSE,"100 E,MUNICIPALIDAD MORAVIA,SJ",SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0561
14,10,15,66533751,BAC FLOTA DELTA MORAVIA,SAN JOSE,"100 E,MUNICIPALIDAD MORAVIA,SJ",SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0562
14,10,15,66533751,BAC FLOTA DELTA MORAVIA,SAN JOSE,"100 E,MUNICIPALIDAD MORAVIA,SJ",SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0563
14,10,15,66533751,BAC FLOTA DELTA MORAVIA,SAN JOSE,"100 E,MUNICIPALIDAD MORAVIA,SJ",SAN JOSE,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1037
14,10,15,66533760,BAC FLOTA DELTA HATILLO,SAN JOSE,"800 S,EDIF NUMAR,CONTIGUO","TE MARIA AGUILAR,SAN JOSE",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0564
14,10,15,66533760,BAC FLOTA DELTA HATILLO,SAN JOSE,"800 S,EDIF NUMAR,CONTIGUO","TE MARIA AGUILAR,SAN JOSE",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1019
14,10,15,66533760,BAC FLOTA DELTA HATILLO,SAN JOSE,"800 S,EDIF NUMAR,CONTIGUO","TE MARIA AGUILAR,SAN JOSE",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1030
14,10,15,66533760,BAC FLOTA DELTA HATILLO,SAN JOSE,"800 S,EDIF NUMAR,CONTIGUO","TE MARIA AGUILAR,SAN JOSE",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1051
14,10,15,66533778,BAC FLOTA DELTA ALAMEDA,SAN JOSE,"100 SUR,CEMACO,ALAJUELA",,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0875
14,10,15,66533778,BAC FLOTA DELTA ALAMEDA,SAN JOSE,"100 SUR,CEMACO,ALAJUELA",,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0876
14,10,15,66533778,BAC FLOTA DELTA ALAMEDA,SAN JOSE,"100 SUR,CEMACO,ALAJUELA",,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0877
14,10,15,66533778,BAC FLOTA DELTA ALAMEDA,SAN JOSE,"100 SUR,CEMACO,ALAJUELA",,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1023
14,10,15,66533786,BAC FLOTA DELTA PALERMO,SAN JOSE,CONTIGUO SUPERMERCADO SUPER SA,"RETO,SAN JOSE",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0577
14,10,15,66533786,BAC FLOTA DELTA PALERMO,SAN JOSE,CONTIGUO SUPERMERCADO SUPER SA,"RETO,SAN JOSE",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0578
14,10,15,66533786,BAC FLOTA DELTA PALERMO,SAN JOSE,CONTIGUO SUPERMERCADO SUPER SA,"RETO,SAN JOSE",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0579
14,10,15,66533786,BAC FLOTA DELTA PALERMO,SAN JOSE,CONTIGUO SUPERMERCADO SUPER SA,"RETO,SAN JOSE",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0580
14,10,15,66533786,BAC FLOTA DELTA PALERMO,SAN JOSE,CONTIGUO SUPERMERCADO SUPER SA,"RETO,SAN JOSE",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0581
14,10,15,66533786,BAC FLOTA DELTA PALERMO,SAN JOSE,CONTIGUO SUPERMERCADO SUPER SA,"RETO,SAN JOSE",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0582
14,10,15,66533786,BAC FLOTA DELTA PALERMO,SAN JOSE,CONTIGUO SUPERMERCADO SUPER SA,"RETO,SAN JOSE",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0583
14,10,15,66533786,BAC FLOTA DELTA PALERMO,SAN JOSE,CONTIGUO SUPERMERCADO SUPER SA,"RETO,SAN JOSE",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1021
14,10,15,66533794,BAC FLOTA DELTA SANTA MARTA,SAN JOSE,"CONTIGUO ANTIGUO JORON,CARRET","DESAMPARADOS,SAN JOSE",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0565
14,10,15,66533794,BAC FLOTA DELTA SANTA MARTA,SAN JOSE,"CONTIGUO ANTIGUO JORON,CARRET","DESAMPARADOS,SAN JOSE",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0566
14,10,15,66533794,BAC FLOTA DELTA SANTA MARTA,SAN JOSE,"CONTIGUO ANTIGUO JORON,CARRET","DESAMPARADOS,SAN JOSE",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0567
13,10,15,66533808,BAC FLOTA DELTA SAN CAYETANO,SAN JOSE,CONTIG A CC DEL SUR EN SAN CA,"NO,SAN JOSE.",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0972
13,10,15,66533808,BAC FLOTA DELTA SAN CAYETANO,SAN JOSE,CONTIG A CC DEL SUR EN SAN CA,"NO,SAN JOSE.",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0529
13,10,15,66533808,BAC FLOTA DELTA SAN CAYETANO,SAN JOSE,CONTIG A CC DEL SUR EN SAN CA,"NO,SAN JOSE.",PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0530
13,10,15,66533816,BAC FLOTA DELTA ESCAZU SAN R,SAN JOSE,CRUCE ESCAZU-SANTA ANA.C0536,,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1451
13,10,15,66533816,BAC FLOTA DELTA ESCAZU SAN R,SAN JOSE,CRUCE ESCAZU-SANTA ANA.C0536,,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0194
13,10,15,66533816,BAC FLOTA DELTA ESCAZU SAN R,SAN JOSE,CRUCE ESCAZU-SANTA ANA.C0536,,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0195
13,10,15,66533816,BAC FLOTA DELTA ESCAZU SAN R,SAN JOSE,CRUCE ESCAZU-SANTA ANA.C0536,,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0196
13,10,15,66533816,BAC FLOTA DELTA ESCAZU SAN R,SAN JOSE,CRUCE ESCAZU-SANTA ANA.C0536,,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0197
13,10,15,66533816,BAC FLOTA DELTA ESCAZU SAN R,SAN JOSE,CRUCE ESCAZU-SANTA ANA.C0536,,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0198
13,10,15,66533816,BAC FLOTA DELTA ESCAZU SAN R,SAN JOSE,CRUCE ESCAZU-SANTA ANA.C0536,,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1011
13,10,15,66533816,BAC FLOTA DELTA ESCAZU SAN R,SAN JOSE,CRUCE ESCAZU-SANTA ANA.C0536,,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1012
13,10,15,66533816,BAC FLOTA DELTA ESCAZU SAN R,SAN JOSE,CRUCE ESCAZU-SANTA ANA.C0536,,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1029
13,10,15,66533824,BAC FLOTA DELTA SAN FRANCISCO,SAN JOSE,"SAN FRANCISCO 2RIOS FTE.BCR,",SAN JOSE.,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1235
13,10,15,66533824,BAC FLOTA DELTA SAN FRANCISCO,SAN JOSE,"SAN FRANCISCO 2RIOS FTE.BCR,",SAN JOSE.,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0531
13,10,15,66533824,BAC FLOTA DELTA SAN FRANCISCO,SAN JOSE,"SAN FRANCISCO 2RIOS FTE.BCR,",SAN JOSE.,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0532
13,10,15,66533824,BAC FLOTA DELTA SAN FRANCISCO,SAN JOSE,"SAN FRANCISCO 2RIOS FTE.BCR,",SAN JOSE.,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0533
13,10,15,66533824,BAC FLOTA DELTA SAN FRANCISCO,SAN JOSE,"SAN FRANCISCO 2RIOS FTE.BCR,",SAN JOSE.,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0534
13,10,15,66533824,BAC FLOTA DELTA SAN FRANCISCO,SAN JOSE,"SAN FRANCISCO 2RIOS FTE.BCR,",SAN JOSE.,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1041
13,10,15,66533832,BAC FLOTA DELTA ROHRMOSER,SAN JOSE,"100 ESTE CEMACO PAVAS,SAN JOSE",,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0535
13,10,15,66533832,BAC FLOTA DELTA ROHRMOSER,SAN JOSE,"100 ESTE CEMACO PAVAS,SAN JOSE",,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0536
13,10,15,66533832,BAC FLOTA DELTA ROHRMOSER,SAN JOSE,"100 ESTE CEMACO PAVAS,SAN JOSE",,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0537
13,10,15,66533832,BAC FLOTA DELTA ROHRMOSER,SAN JOSE,"100 ESTE CEMACO PAVAS,SAN JOSE",,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF0538
13,10,15,66533832,BAC FLOTA DELTA ROHRMOSER,SAN JOSE,"100 ESTE CEMACO PAVAS,SAN JOSE",,PETROLEOS DELTA COSTA RICA    ,3101028782,BACF1040
